date,facility,facility_id,organization_name,subregion,gmv,orders,gmv_minus_discount,week,month
2023-08-07,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic apple,Southeast,735.75,29,712.59,2023-08-07,2023-08-01
2023-08-07,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,serene valley,Southeast,355.33,13,340.33,2023-08-07,2023-08-01
2023-08-07,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful yacht,Southeast,865.37,26,865.37,2023-08-07,2023-08-01
2023-08-07,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant mountain,Southeast,368.5,10,368.5,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,abundant river,Northwest,3112.75,104,2809.91,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile tiger,Northwest,50.97,2,50.97,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,alluring dolphin,Northwest,3887.1,138,3866.1,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,ambitious dolphin,Northwest,54.0,1,54.0,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,51.6,2,46.61,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent sunshine,Northwest,18.24,1,15.24,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,boring apple,Northwest,42.85,1,42.85,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,1418.5,47,1418.5,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,77.3,5,51.31,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling river,Northwest,561.27,24,551.27,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,elegant mountain,Northwest,236.7,6,236.7,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless elephant,Northwest,1069.28,44,1069.28,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless piano,Northwest,1565.29,31,1514.82,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fruity house,Northwest,113.91,5,104.73,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful house,Northwest,196.39999999999998,8,196.39999999999998,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful zebra,Northwest,49.0,2,45.010000000000005,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,joyful laptop,Northwest,140.0,4,122.03,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble night,Northwest,321.5,19,297.12,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble tiger,Northwest,141.95,6,141.95,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,resilient zebra,Northwest,54.0,2,48.010000000000005,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,tactful river,Northwest,1175.8400000000001,31,1175.8400000000001,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,vibrant piano,Northwest,399.78,16,384.83,2023-08-07,2023-08-01
2023-08-08,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty house,Northwest,98.93,6,86.16,2023-08-07,2023-08-01
2023-08-08,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,abundant bicycle,Northwest,802.35,25,662.47,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant apple,Chicago & Milwaukee,150.87,6,139.88,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant dolphin,Chicago & Milwaukee,13.98,1,13.98,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,agile tiger,Chicago & Milwaukee,18.99,1,18.99,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent island,Chicago & Milwaukee,45.5,3,40.5,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,boring apple,Chicago & Milwaukee,7274.15,216,4992.3,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,colorful night,Chicago & Milwaukee,342.35,17,259.1,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dazzling apple,Chicago & Milwaukee,184.84,6,179.84,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious ocean,Chicago & Milwaukee,309.5,11,283.53,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious tiger,Chicago & Milwaukee,4046.15,159,3939.24,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dynamic xylophone,Chicago & Milwaukee,93.0,3,93.0,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fearless tiger,Chicago & Milwaukee,13.96,1,13.96,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity valley,Chicago & Milwaukee,857.15,31,834.2,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity waterfall,Chicago & Milwaukee,170.24,8,161.24,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent jungle,Chicago & Milwaukee,1739.61,78,1739.61,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent night,Chicago & Milwaukee,5.99,1,5.99,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,nimble tiger,Chicago & Milwaukee,48.62,4,48.62,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,serene jungle,Chicago & Milwaukee,2476.61,57,1484.19,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,tactful quilt,Chicago & Milwaukee,18.0,2,18.0,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,vibrant laptop,Chicago & Milwaukee,707.35,21,675.55,2023-08-07,2023-08-01
2023-08-08,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,witty laptop,Chicago & Milwaukee,119.28999999999999,4,112.13,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,abundant xylophone,Southwest,95.84,4,79.49,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,alluring tiger,Southwest,2226.3,54,1529.47,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,ambitious mountain,Southwest,180.22,6,175.22,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant island,Southwest,35.97,2,35.97,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant valley,Southwest,1348.49,44,1277.55,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful piano,Southwest,1042.5,24,1018.5,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful tiger,Southwest,21.07,2,21.07,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful laptop,Southwest,160.0,10,148.01,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful river,Southwest,124.74,4,106.74,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,optimistic apple,Southwest,56.5,3,44.52,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate elephant,Southwest,218.64,13,204.92000000000002,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate flower,Southwest,931.0699999999999,32,931.0699999999999,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient apple,Southwest,1206.95,45,984.61,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient elephant,Southwest,109.0,7,100.5,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene night,Southwest,311.0,4,311.0,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful jungle,Southwest,12.0,1,12.0,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful valley,Southwest,122.88,5,91.46000000000001,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful waterfall,Southwest,947.4,30,940.51,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,vibrant laptop,Southwest,1903.6,70,1689.29,2023-08-07,2023-08-01
2023-08-08,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,witty piano,Southwest,2960.62,111,2237.39,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant cloud,Northeast,47.0,1,47.0,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant river,Northeast,1978.81,75,1936.81,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant zebra,Northeast,121.0,3,121.0,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,ambitious tiger,Northeast,404.22,8,390.23,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,boring apple,Northeast,2179.63,66,1611.01,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,dazzling guitar,Northeast,262.0,3,262.0,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,delicious house,Northeast,1505.98,85,1505.98,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,fearless island,Northeast,2519.35,94,1879.49,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful apple,Northeast,706.98,13,695.98,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful laptop,Northeast,2504.2200000000003,76,2247.48,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,optimistic apple,Northeast,847.27,26,834.27,2023-08-07,2023-08-01
2023-08-08,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,witty piano,Northeast,280.14,9,256.16,2023-08-07,2023-08-01
2023-08-08,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,abundant elephant,Texas,459.5,19,459.5,2023-08-07,2023-08-01
2023-08-08,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,gigantic yacht,Texas,1472.3899999999999,59,1472.3899999999999,2023-08-07,2023-08-01
2023-08-08,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,passionate ocean,Texas,45.0,2,45.0,2023-08-07,2023-08-01
2023-08-08,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,tactful flower,Texas,22.2,1,22.2,2023-08-07,2023-08-01
2023-08-08,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,boring river,Southeast,78.0,5,78.0,2023-08-07,2023-08-01
2023-08-08,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic apple,Southeast,274.7,12,263.97,2023-08-07,2023-08-01
2023-08-08,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic zebra,Southeast,16.0,1,16.0,2023-08-07,2023-08-01
2023-08-08,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,serene valley,Southeast,207.89999999999998,8,186.9,2023-08-07,2023-08-01
2023-08-08,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful house,Southeast,47.05,2,47.05,2023-08-07,2023-08-01
2023-08-08,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful yacht,Southeast,725.79,22,725.79,2023-08-07,2023-08-01
2023-08-08,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant mountain,Southeast,115.5,7,109.5,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,abundant river,Northwest,2924.25,95,2736.26,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile umbrella,Northwest,465.0,4,460.0,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,alluring dolphin,Northwest,4086.65,165,4086.65,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,ambitious dolphin,Northwest,52.0,2,52.0,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,12.9,1,12.9,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent sunshine,Northwest,28.49,1,28.49,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,1873.5,55,1873.5,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,101.5,5,97.50999999999999,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling river,Northwest,208.32999999999998,8,202.82999999999998,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling tiger,Northwest,16.5,1,16.5,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,delicious guitar,Northwest,182.0,2,182.0,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,elegant mountain,Northwest,91.5,5,91.5,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless elephant,Northwest,1086.26,46,1086.26,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless piano,Northwest,1187.04,29,1139.59,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fruity house,Northwest,101.92,5,101.92,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful house,Northwest,71.76,4,71.76,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful zebra,Northwest,31.5,1,31.5,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,joyful laptop,Northwest,50.0,2,44.010000000000005,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,magnificent waterfall,Northwest,19.0,1,19.0,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble night,Northwest,354.19,16,321.42,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble tiger,Northwest,128.75,8,128.75,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,tactful river,Northwest,1625.81,35,1625.81,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,vibrant piano,Northwest,378.55,15,361.76,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty house,Northwest,649.85,22,557.01,2023-08-07,2023-08-01
2023-08-09,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty ocean,Northwest,8.99,1,8.99,2023-08-07,2023-08-01
2023-08-09,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,abundant bicycle,Northwest,523.95,17,421.04,2023-08-07,2023-08-01
2023-08-09,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,optimistic flower,Northwest,495.49,15,459.24,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant apple,Chicago & Milwaukee,165.87,6,153.69,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent island,Chicago & Milwaukee,45.0,3,40.010000000000005,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent waterfall,Chicago & Milwaukee,27.9,2,27.9,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,boring apple,Chicago & Milwaukee,7925.6,221,5048.07,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,colorful night,Chicago & Milwaukee,4625.67,44,4445.05,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dazzling apple,Chicago & Milwaukee,238.78000000000003,7,238.78000000000003,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious ocean,Chicago & Milwaukee,403.0,11,338.9,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious tiger,Chicago & Milwaukee,4530.4,174,4448.5,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dynamic xylophone,Chicago & Milwaukee,12.0,1,12.0,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fearless tiger,Chicago & Milwaukee,480.5,15,429.43,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity kangaroo,Chicago & Milwaukee,272.3,9,150.39,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity valley,Chicago & Milwaukee,949.88,36,925.9300000000001,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity waterfall,Chicago & Milwaukee,105.52000000000001,6,93.55000000000001,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent jungle,Chicago & Milwaukee,1889.56,80,1889.56,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent night,Chicago & Milwaukee,5.99,1,5.99,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,nimble quilt,Chicago & Milwaukee,42.5,2,42.5,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,nimble tiger,Chicago & Milwaukee,121.3,10,121.3,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,serene jungle,Chicago & Milwaukee,2980.46,53,2208.91,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,tactful house,Chicago & Milwaukee,12.09,1,12.09,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,tactful quilt,Chicago & Milwaukee,94.0,3,94.0,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,vibrant laptop,Chicago & Milwaukee,649.2,21,612.39,2023-08-07,2023-08-01
2023-08-09,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,witty laptop,Chicago & Milwaukee,426.74,10,374.89,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,abundant xylophone,Southwest,161.73,10,137.4,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,alluring tiger,Southwest,1669.47,39,1180.8500000000001,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,ambitious mountain,Southwest,43.93,3,43.93,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant island,Southwest,11.99,1,11.99,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant valley,Southwest,985.89,37,920.95,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful piano,Southwest,553.5,18,537.5,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful tiger,Southwest,108.09,7,77.74000000000001,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful laptop,Southwest,110.0,4,98.02,2023-08-07,2023-08-01
